18.1608	105
18.181	102
18.2012	128
18.2214	137
18.2416	125
18.2618	132
18.282	111
18.3022	121
18.3224	134
18.3426	102
18.3628	130
18.383	142
18.4032	125
18.4234	139
18.4436	137
18.4638	140
18.484	123
18.5041	154
18.5243	137
18.5445	133
18.5647	131
18.5849	185
18.6051	131
18.6253	182
18.6455	154
18.6657	169
18.6859	191
18.7061	187
18.7263	170
18.7465	189
18.7667	201
18.7869	186
18.8071	184
18.8273	232
18.8475	230
18.8677	245
18.8879	246
18.9081	266
18.9283	284
18.9485	303
18.9687	362
18.9889	300
19.0091	311
19.0293	318
19.0494	324
19.0696	339
19.0898	364
19.11	359
19.1302	366
19.1504	417
19.1706	450
19.1908	436
19.211	488
19.2312	509
19.2514	554
19.2716	570
19.2918	611
19.312	598
19.3322	656
19.3524	579
19.3726	596
19.3928	645
19.413	653
19.4332	691
19.4534	776
19.4736	808
19.4938	873
19.514	981
19.5342	1222
19.5544	1652
19.5746	2306
19.5947	3245
19.6149	5022
19.6351	15959
19.6553	44623
19.6755	33970
19.6957	28767
19.7159	11637
19.7361	4902
19.7563	3671
19.7765	3091
19.7967	2565
19.8169	2389
19.8371	2034
19.8573	1944
19.8775	1724
19.8977	1710
19.9179	1608
19.9381	1616
19.9583	1442
19.9785	1099
19.9987	938
20.0189	731
20.0391	578
20.0593	569
20.0795	484
20.0997	510
20.1199	479
20.1401	506
20.1602	434
20.1804	441
20.2006	432
20.2208	440
20.241	418
20.2612	431
20.2814	375
20.3016	369
20.3218	356
20.342	390
20.3622	344
20.3824	372
20.4026	318
20.4228	349
20.443	340
20.4632	368
20.4834	354
20.5036	358
20.5238	362
20.544	355
20.5642	364
20.5844	446
20.6046	475
20.6248	387
20.645	384
20.6652	358
20.6854	256
20.7055	231
20.7257	217
20.7459	220
20.7661	189
20.7863	184
20.8065	192
20.8267	171
20.8469	176
20.8671	178
20.8873	174
20.9075	154
20.9277	159
20.9479	163
20.9681	167
20.9883	166
21.0085	141
21.0287	142
21.0489	128
21.0691	119
21.0893	134
21.1095	116
21.1297	106
21.1499	117
21.1701	107
21.1903	115
21.2105	100
21.2307	114
21.2508	111
21.271	96
21.2912	107
21.3114	115
21.3316	100
21.3518	114
21.372	111
21.3922	96
21.4124	107
21.4326	121
21.4528	99
21.473	102
21.4932	93
21.5134	93
21.5336	103
21.5538	110
21.574	77
21.5942	83
21.6144	98
21.6346	96
21.6548	107
21.675	109
21.6952	103
21.7154	98
21.7356	114
21.7558	110
21.776	123
21.7962	98
21.8163	102
21.8365	81
21.8567	72
21.8769	79
21.8971	89
21.9173	93
21.9375	79
21.9577	79
21.9779	73
21.9981	73
22.0183	89
22.0385	75
22.0587	86
22.0789	70
22.0991	68
22.1193	80
22.1395	80
22.1597	82
22.1799	82
22.2001	72
22.2203	90
22.2405	61
22.2607	70
22.2809	76
22.3011	75
22.3213	77
22.3415	72
22.3616	73
22.3818	77
22.402	92
22.4222	67
22.4424	84
22.4626	66
22.4828	61
22.503	71
22.5232	71
22.5434	96
22.5636	79
22.5838	64
22.604	65
22.6242	38
22.6444	77
22.6646	84
22.6848	76
22.705	78
22.7252	61
22.7454	66
22.7656	84
22.7858	68
22.806	76
22.8262	90
22.8464	64
22.8666	71
22.8868	96
22.9069	85
22.9271	69
22.9473	63
22.9675	81
22.9877	69
23.0079	81
23.0281	86
23.0483	87
23.0685	82
23.0887	95
23.1089	99
23.1291	81
23.1493	96
23.1695	84
23.1897	78
23.2099	83
23.2301	89
23.2503	88
23.2705	98
23.2907	98
23.3109	120
23.3311	152
23.3513	174
23.3715	234
23.3917	240
23.4119	247
23.4321	272
23.4523	232
23.4724	284
23.4926	257
23.5128	203
23.533	217
23.5532	162
23.5734	171
23.5936	118
23.6138	118
23.634	92
23.6542	108
23.6744	108
23.6946	108
23.7148	101
23.735	73
23.7552	77
23.7754	86
23.7956	68
23.8158	73
23.836	88
23.8562	93
23.8764	89
23.8966	80
23.9168	95
23.937	69
23.9572	70
23.9774	79
23.9976	97
24.0177	88
24.0379	96
24.0581	86
24.0783	119
24.0985	82
24.1187	115
24.1389	100
24.1591	95
24.1793	75
24.1995	84
24.2197	98
24.2399	82
24.2601	76
24.2803	87
24.3005	96
24.3207	87
24.3409	90
24.3611	81
24.3813	71
24.4015	73
24.4217	88
24.4419	96
24.4621	167
24.4823	134
24.5025	106
24.5227	155
24.5429	154
24.563	159
24.5832	168
24.6034	148
24.6236	146
24.6438	153
24.664	160
24.6842	174
24.7044	191
24.7246	144
24.7448	162
24.765	135
24.7852	161
24.8054	169
24.8256	167
24.8458	158
24.866	154
24.8862	164
24.9064	171
24.9266	162
24.9468	176
24.967	150
24.9872	170
25.0074	124
25.0276	116
25.0478	108
25.068	112
25.0882	111
25.1084	100
25.1285	93
25.1487	80
25.1689	92
25.1891	82
25.2093	76
25.2295	73
25.2497	95
25.2699	76
25.2901	81
25.3103	68
25.3305	78
25.3507	67
25.3709	87
25.3911	85
25.4113	64
25.4315	87
25.4517	84
25.4719	96
25.4921	92
25.5123	94
25.5325	84
25.5527	78
